Image Name,PCA 1_orig,Cluster_orig,Image Path_orig,img_path_orig,PCA 1_mask,Cluster_mask,Image Path_mask,img_path_mask,Combined Cluster,Combined Cluster Label,Missing Teeth Ratio,Darkness Ratio,Missing Teeth Ratio (Norm),Darkness Ratio (Norm)
0001_jpg.rf.30a42966fb9c51553f6949b70234218d.jpg,0.018594047,4,/Volumes/L/L_PHAS0077/assets/source_img/0001_jpg.rf.30a42966fb9c51553f6949b70234218d.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0001_jpg.rf.30a42966fb9c51553f6949b70234218d.jpg,0.027932482,4,/Volumes/L/L_PHAS0077/assets/output_images_mask/0001_jpg.rf.30a42966fb9c51553f6949b70234218d.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0001_jpg.rf.30a42966fb9c51553f6949b70234218d.jpg,0,Cluster 0,0.8043212890625,0.1186065673828125,0.3596563011456628,0.2831539895531479
0001_jpg.rf.57229a11e925669019e179341e22c97a.jpg,0.018577939,4,/Volumes/L/L_PHAS0077/assets/source_img/0001_jpg.rf.57229a11e925669019e179341e22c97a.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0001_jpg.rf.57229a11e925669019e179341e22c97a.jpg,0.025239015,4,/Volumes/L/L_PHAS0077/assets/output_images_mask/0001_jpg.rf.57229a11e925669019e179341e22c97a.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0001_jpg.rf.57229a11e925669019e179341e22c97a.jpg,0,Cluster 0,0.80511474609375,0.1186065673828125,0.36231587561374795,0.2831539895531479
0001_jpg.rf.f94abcb7858bb419a7202ef60ef95bd6.jpg,0.018577928,4,/Volumes/L/L_PHAS0077/assets/source_img/0001_jpg.rf.f94abcb7858bb419a7202ef60ef95bd6.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0001_jpg.rf.f94abcb7858bb419a7202ef60ef95bd6.jpg,0.018741407,0,/Volumes/L/L_PHAS0077/assets/output_images_mask/0001_jpg.rf.f94abcb7858bb419a7202ef60ef95bd6.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0001_jpg.rf.f94abcb7858bb419a7202ef60ef95bd6.jpg,0,Cluster 0,0.81475830078125,0.1186065673828125,0.39463993453355156,0.2831539895531479
0002_jpg.rf.1a9d8354add8d9f605c343abe1f4989a.jpg,0.28082252,1,/Volumes/L/L_PHAS0077/assets/source_img/0002_jpg.rf.1a9d8354add8d9f605c343abe1f4989a.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0002_jpg.rf.1a9d8354add8d9f605c343abe1f4989a.jpg,-0.07185185,2,/Volumes/L/L_PHAS0077/assets/output_images_mask/0002_jpg.rf.1a9d8354add8d9f605c343abe1f4989a.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0002_jpg.rf.1a9d8354add8d9f605c343abe1f4989a.jpg,4,Cluster 4,0.95477294921875,0.29742431640625,0.8639525368248773,0.7157570276306318
0002_jpg.rf.2e43cdc29b00e6a96296e8e519dc4358.jpg,0.28082877,1,/Volumes/L/L_PHAS0077/assets/source_img/0002_jpg.rf.2e43cdc29b00e6a96296e8e519dc4358.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0002_jpg.rf.2e43cdc29b00e6a96296e8e519dc4358.jpg,-0.07661958,2,/Volumes/L/L_PHAS0077/assets/output_images_mask/0002_jpg.rf.2e43cdc29b00e6a96296e8e519dc4358.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0002_jpg.rf.2e43cdc29b00e6a96296e8e519dc4358.jpg,4,Cluster 4,0.9727783203125,0.29746246337890625,0.92430441898527,0.7158493143099725
0002_jpg.rf.625f03692e32d2b43b4671021ba31f80.jpg,0.28082252,1,/Volumes/L/L_PHAS0077/assets/source_img/0002_jpg.rf.625f03692e32d2b43b4671021ba31f80.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0002_jpg.rf.625f03692e32d2b43b4671021ba31f80.jpg,-0.07680964,2,/Volumes/L/L_PHAS0077/assets/output_images_mask/0002_jpg.rf.625f03692e32d2b43b4671021ba31f80.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0002_jpg.rf.625f03692e32d2b43b4671021ba31f80.jpg,4,Cluster 4,0.97161865234375,0.29742431640625,0.920417348608838,0.7157570276306318
0003_jpg.rf.ca9d51a22c825737b49a5f73d3172d23.jpg,-0.13418463,2,/Volumes/L/L_PHAS0077/assets/source_img/0003_jpg.rf.ca9d51a22c825737b49a5f73d3172d23.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0003_jpg.rf.ca9d51a22c825737b49a5f73d3172d23.jpg,0.05985863,4,/Volumes/L/L_PHAS0077/assets/output_images_mask/0003_jpg.rf.ca9d51a22c825737b49a5f73d3172d23.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0003_jpg.rf.ca9d51a22c825737b49a5f73d3172d23.jpg,2,Cluster 2,0.78607177734375,0.10227203369140625,0.2984860883797054,0.24363683345945847
0004_jpg.rf.6434bfce7667ea786e5f251dc0d8b8b1.jpg,-0.08026346,0,/Volumes/L/L_PHAS0077/assets/source_img/0004_jpg.rf.6434bfce7667ea786e5f251dc0d8b8b1.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0004_jpg.rf.6434bfce7667ea786e5f251dc0d8b8b1.jpg,0.019054422,0,/Volumes/L/L_PHAS0077/assets/output_images_mask/0004_jpg.rf.6434bfce7667ea786e5f251dc0d8b8b1.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0004_jpg.rf.6434bfce7667ea786e5f251dc0d8b8b1.jpg,0,Cluster 0,0.82391357421875,0.07036590576171875,0.42532733224222585,0.16644825485889367
0006_jpg.rf.3247261244fe482ceba35bd771f399aa.jpg,-0.14147693,0,/Volumes/L/L_PHAS0077/assets/source_img/0006_jpg.rf.3247261244fe482ceba35bd771f399aa.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0006_jpg.rf.3247261244fe482ceba35bd771f399aa.jpg,0.16018099,1,/Volumes/L/L_PHAS0077/assets/output_images_mask/0006_jpg.rf.3247261244fe482ceba35bd771f399aa.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0006_jpg.rf.3247261244fe482ceba35bd771f399aa.jpg,2,Cluster 2,0.6976318359375,0.051239013671875,0.0020458265139116204,0.1201757138374647
0006_jpg.rf.61c67622b420b16bf862f7b4811df532.jpg,-0.14147696,0,/Volumes/L/L_PHAS0077/assets/source_img/0006_jpg.rf.61c67622b420b16bf862f7b4811df532.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0006_jpg.rf.61c67622b420b16bf862f7b4811df532.jpg,0.13208717,1,/Volumes/L/L_PHAS0077/assets/output_images_mask/0006_jpg.rf.61c67622b420b16bf862f7b4811df532.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0006_jpg.rf.61c67622b420b16bf862f7b4811df532.jpg,2,Cluster 2,0.72125244140625,0.051239013671875,0.08121931260229133,0.1201757138374647
0007_jpg.rf.3699155bba57d7aecb1aa801a698ba20.jpg,-0.11854871,2,/Volumes/L/L_PHAS0077/assets/source_img/0007_jpg.rf.3699155bba57d7aecb1aa801a698ba20.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0007_jpg.rf.3699155bba57d7aecb1aa801a698ba20.jpg,0.035339586,4,/Volumes/L/L_PHAS0077/assets/output_images_mask/0007_jpg.rf.3699155bba57d7aecb1aa801a698ba20.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0007_jpg.rf.3699155bba57d7aecb1aa801a698ba20.jpg,2,Cluster 2,0.82159423828125,0.06877899169921875,0.4175531914893617,0.1626091289983204
0009_jpg.rf.957a0a16c5101765b0679e95eb9619a3.jpg,0.14226706,4,/Volumes/L/L_PHAS0077/assets/source_img/0009_jpg.rf.957a0a16c5101765b0679e95eb9619a3.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0009_jpg.rf.957a0a16c5101765b0679e95eb9619a3.jpg,-0.019006476,3,/Volumes/L/L_PHAS0077/assets/output_images_mask/0009_jpg.rf.957a0a16c5101765b0679e95eb9619a3.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0009_jpg.rf.957a0a16c5101765b0679e95eb9619a3.jpg,1,Cluster 1,0.8779296875,0.1644744873046875,0.6063829787234043,0.3941194927924103
0010_jpg.rf.176bad8935c67e2187659bcebc3554d7.jpg,0.19437534,1,/Volumes/L/L_PHAS0077/assets/source_img/0010_jpg.rf.176bad8935c67e2187659bcebc3554d7.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0010_jpg.rf.176bad8935c67e2187659bcebc3554d7.jpg,-0.030457305,3,/Volumes/L/L_PHAS0077/assets/output_images_mask/0010_jpg.rf.176bad8935c67e2187659bcebc3554d7.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0010_jpg.rf.176bad8935c67e2187659bcebc3554d7.jpg,4,Cluster 4,0.88433837890625,0.20090484619140625,0.6278641571194763,0.48225327156278264
0010_jpg.rf.61c97bc4101011d167d3b29a18d26bfc.jpg,0.1943754,1,/Volumes/L/L_PHAS0077/assets/source_img/0010_jpg.rf.61c97bc4101011d167d3b29a18d26bfc.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0010_jpg.rf.61c97bc4101011d167d3b29a18d26bfc.jpg,-0.039096005,3,/Volumes/L/L_PHAS0077/assets/output_images_mask/0010_jpg.rf.61c97bc4101011d167d3b29a18d26bfc.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0010_jpg.rf.61c97bc4101011d167d3b29a18d26bfc.jpg,4,Cluster 4,0.88970947265625,0.20090484619140625,0.6458674304418985,0.48225327156278264
0011_jpg.rf.0bf9a9f6be73ff54a29df973355906c8.jpg,0.060942587,4,/Volumes/L/L_PHAS0077/assets/source_img/0011_jpg.rf.0bf9a9f6be73ff54a29df973355906c8.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0011_jpg.rf.0bf9a9f6be73ff54a29df973355906c8.jpg,0.009811533,0,/Volumes/L/L_PHAS0077/assets/output_images_mask/0011_jpg.rf.0bf9a9f6be73ff54a29df973355906c8.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0011_jpg.rf.0bf9a9f6be73ff54a29df973355906c8.jpg,1,Cluster 1,0.8590087890625,0.06967926025390625,0.542962356792144,0.164787094630761
0011_jpg.rf.5467f8911f832afc1e9dd3b6213b658e.jpg,0.060942587,4,/Volumes/L/L_PHAS0077/assets/source_img/0011_jpg.rf.5467f8911f832afc1e9dd3b6213b658e.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0011_jpg.rf.5467f8911f832afc1e9dd3b6213b658e.jpg,-0.0061401846,0,/Volumes/L/L_PHAS0077/assets/output_images_mask/0011_jpg.rf.5467f8911f832afc1e9dd3b6213b658e.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0011_jpg.rf.5467f8911f832afc1e9dd3b6213b658e.jpg,1,Cluster 1,0.86505126953125,0.06967926025390625,0.5632160392798691,0.164787094630761
0011_jpg.rf.93ebc7324dea54f64ab06acb2a3b486e.jpg,0.06096533,4,/Volumes/L/L_PHAS0077/assets/source_img/0011_jpg.rf.93ebc7324dea54f64ab06acb2a3b486e.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0011_jpg.rf.93ebc7324dea54f64ab06acb2a3b486e.jpg,-0.0020325496,0,/Volumes/L/L_PHAS0077/assets/output_images_mask/0011_jpg.rf.93ebc7324dea54f64ab06acb2a3b486e.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0011_jpg.rf.93ebc7324dea54f64ab06acb2a3b486e.jpg,1,Cluster 1,0.86602783203125,0.069671630859375,0.5664893617021277,0.16476863729489286
0012_jpg.rf.4b11c696273493e2cbf801072ae9633a.jpg,0.02560747,2,/Volumes/L/L_PHAS0077/assets/source_img/0012_jpg.rf.4b11c696273493e2cbf801072ae9633a.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0012_jpg.rf.4b11c696273493e2cbf801072ae9633a.jpg,-0.051558614,2,/Volumes/L/L_PHAS0077/assets/output_images_mask/0012_jpg.rf.4b11c696273493e2cbf801072ae9633a.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0012_jpg.rf.4b11c696273493e2cbf801072ae9633a.jpg,1,Cluster 1,0.9176025390625,0.16943359375,0.7393617021276596,0.40611676110670186
0012_jpg.rf.72a1e0ed221d11e2ce6867b15281591c.jpg,0.025603263,2,/Volumes/L/L_PHAS0077/assets/source_img/0012_jpg.rf.72a1e0ed221d11e2ce6867b15281591c.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0012_jpg.rf.72a1e0ed221d11e2ce6867b15281591c.jpg,-0.05049223,2,/Volumes/L/L_PHAS0077/assets/output_images_mask/0012_jpg.rf.72a1e0ed221d11e2ce6867b15281591c.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0012_jpg.rf.72a1e0ed221d11e2ce6867b15281591c.jpg,1,Cluster 1,0.91064453125,0.16945648193359375,0.7160392798690671,0.4061721331143063
0012_jpg.rf.916b7a5c6895228153e732176a50a90b.jpg,0.025603263,2,/Volumes/L/L_PHAS0077/assets/source_img/0012_jpg.rf.916b7a5c6895228153e732176a50a90b.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0012_jpg.rf.916b7a5c6895228153e732176a50a90b.jpg,-0.061922744,2,/Volumes/L/L_PHAS0077/assets/output_images_mask/0012_jpg.rf.916b7a5c6895228153e732176a50a90b.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0012_jpg.rf.916b7a5c6895228153e732176a50a90b.jpg,1,Cluster 1,0.93475341796875,0.16945648193359375,0.7968494271685761,0.4061721331143063
0013_jpg.rf.18d48fad3e2d024f79264bc1a060bef0.jpg,-0.07096345,2,/Volumes/L/L_PHAS0077/assets/source_img/0013_jpg.rf.18d48fad3e2d024f79264bc1a060bef0.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0013_jpg.rf.18d48fad3e2d024f79264bc1a060bef0.jpg,-0.00042066743,0,/Volumes/L/L_PHAS0077/assets/output_images_mask/0013_jpg.rf.18d48fad3e2d024f79264bc1a060bef0.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0013_jpg.rf.18d48fad3e2d024f79264bc1a060bef0.jpg,0,Cluster 0,0.84722900390625,0.112213134765625,0.5034779050736498,0.2676867420956459
0013_jpg.rf.2c29b82b3b4e6223787dc420b1151cf1.jpg,-0.07095121,2,/Volumes/L/L_PHAS0077/assets/source_img/0013_jpg.rf.2c29b82b3b4e6223787dc420b1151cf1.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0013_jpg.rf.2c29b82b3b4e6223787dc420b1151cf1.jpg,0.0033693146,0,/Volumes/L/L_PHAS0077/assets/output_images_mask/0013_jpg.rf.2c29b82b3b4e6223787dc420b1151cf1.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0013_jpg.rf.2c29b82b3b4e6223787dc420b1151cf1.jpg,0,Cluster 0,0.8409423828125,0.1121978759765625,0.48240589198036005,0.26764982742390964
0013_jpg.rf.fe31da3a7072b3d3e5d2b5ae6a8cb18b.jpg,-0.07095121,2,/Volumes/L/L_PHAS0077/assets/source_img/0013_jpg.rf.fe31da3a7072b3d3e5d2b5ae6a8cb18b.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0013_jpg.rf.fe31da3a7072b3d3e5d2b5ae6a8cb18b.jpg,-0.010956905,3,/Volumes/L/L_PHAS0077/assets/output_images_mask/0013_jpg.rf.fe31da3a7072b3d3e5d2b5ae6a8cb18b.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0013_jpg.rf.fe31da3a7072b3d3e5d2b5ae6a8cb18b.jpg,0,Cluster 0,0.849365234375,0.1121978759765625,0.5106382978723404,0.26764982742390964
0015_jpg.rf.1ac936477a4dbf681db9a175c29058ff.jpg,-0.040350728,2,/Volumes/L/L_PHAS0077/assets/source_img/0015_jpg.rf.1ac936477a4dbf681db9a175c29058ff.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0015_jpg.rf.1ac936477a4dbf681db9a175c29058ff.jpg,0.056055028,4,/Volumes/L/L_PHAS0077/assets/output_images_mask/0015_jpg.rf.1ac936477a4dbf681db9a175c29058ff.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0015_jpg.rf.1ac936477a4dbf681db9a175c29058ff.jpg,0,Cluster 0,0.77252197265625,0.07000732421875,0.2530687397708674,0.16558076007309105
0015_jpg.rf.21caf812f3fa0f7b444fd67e35d905f0.jpg,-0.040350728,2,/Volumes/L/L_PHAS0077/assets/source_img/0015_jpg.rf.21caf812f3fa0f7b444fd67e35d905f0.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0015_jpg.rf.21caf812f3fa0f7b444fd67e35d905f0.jpg,0.08956349,1,/Volumes/L/L_PHAS0077/assets/output_images_mask/0015_jpg.rf.21caf812f3fa0f7b444fd67e35d905f0.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0015_jpg.rf.21caf812f3fa0f7b444fd67e35d905f0.jpg,2,Cluster 2,0.753173828125,0.07000732421875,0.18821603927986907,0.16558076007309105
0016_jpg.rf.adae13ddc6c715828a83726187847d13.jpg,-0.13481967,3,/Volumes/L/L_PHAS0077/assets/source_img/0016_jpg.rf.adae13ddc6c715828a83726187847d13.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0016_jpg.rf.adae13ddc6c715828a83726187847d13.jpg,0.06974078,1,/Volumes/L/L_PHAS0077/assets/output_images_mask/0016_jpg.rf.adae13ddc6c715828a83726187847d13.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0016_jpg.rf.adae13ddc6c715828a83726187847d13.jpg,2,Cluster 2,0.78582763671875,0.084564208984375,0.29766775777414073,0.20079735690950368
0016_jpg.rf.e5788ea3cb728d461314e96c2e4c1b8f.jpg,-0.13482238,3,/Volumes/L/L_PHAS0077/assets/source_img/0016_jpg.rf.e5788ea3cb728d461314e96c2e4c1b8f.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0016_jpg.rf.e5788ea3cb728d461314e96c2e4c1b8f.jpg,0.058109555,4,/Volumes/L/L_PHAS0077/assets/output_images_mask/0016_jpg.rf.e5788ea3cb728d461314e96c2e4c1b8f.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0016_jpg.rf.e5788ea3cb728d461314e96c2e4c1b8f.jpg,2,Cluster 2,0.794677734375,0.0845489501953125,0.32733224222585927,0.2007604422377674
0016_jpg.rf.e993817235fb90395eef6b767122aa90.jpg,-0.13482238,3,/Volumes/L/L_PHAS0077/assets/source_img/0016_jpg.rf.e993817235fb90395eef6b767122aa90.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0016_jpg.rf.e993817235fb90395eef6b767122aa90.jpg,0.07262641,1,/Volumes/L/L_PHAS0077/assets/output_images_mask/0016_jpg.rf.e993817235fb90395eef6b767122aa90.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0016_jpg.rf.e993817235fb90395eef6b767122aa90.jpg,2,Cluster 2,0.7838134765625,0.0845489501953125,0.2909165302782324,0.2007604422377674
0017_jpg.rf.1ff20e90c3f8c59d65b95fd17d734008.jpg,0.03177851,4,/Volumes/L/L_PHAS0077/assets/source_img/0017_jpg.rf.1ff20e90c3f8c59d65b95fd17d734008.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0017_jpg.rf.1ff20e90c3f8c59d65b95fd17d734008.jpg,0.00038877557,0,/Volumes/L/L_PHAS0077/assets/output_images_mask/0017_jpg.rf.1ff20e90c3f8c59d65b95fd17d734008.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0017_jpg.rf.1ff20e90c3f8c59d65b95fd17d734008.jpg,1,Cluster 1,0.84619140625,0.11521148681640625,0.5,0.27494047509182523
0017_jpg.rf.a419702d34967acd75d9d706557b9ba8.jpg,0.031780258,4,/Volumes/L/L_PHAS0077/assets/source_img/0017_jpg.rf.a419702d34967acd75d9d706557b9ba8.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0017_jpg.rf.a419702d34967acd75d9d706557b9ba8.jpg,0.0029143384,0,/Volumes/L/L_PHAS0077/assets/output_images_mask/0017_jpg.rf.a419702d34967acd75d9d706557b9ba8.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0017_jpg.rf.a419702d34967acd75d9d706557b9ba8.jpg,1,Cluster 1,0.850830078125,0.115203857421875,0.5155482815057283,0.2749220177559571
0017_jpg.rf.b734da38bda84b1bd73764997a4c29db.jpg,0.03177851,4,/Volumes/L/L_PHAS0077/assets/source_img/0017_jpg.rf.b734da38bda84b1bd73764997a4c29db.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0017_jpg.rf.b734da38bda84b1bd73764997a4c29db.jpg,0.003489386,0,/Volumes/L/L_PHAS0077/assets/output_images_mask/0017_jpg.rf.b734da38bda84b1bd73764997a4c29db.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0017_jpg.rf.b734da38bda84b1bd73764997a4c29db.jpg,1,Cluster 1,0.85260009765625,0.11521148681640625,0.521481178396072,0.27494047509182523
0018_jpg.rf.56f8ed8a60455d6ff34ec81e762789a1.jpg,-0.02053071,2,/Volumes/L/L_PHAS0077/assets/source_img/0018_jpg.rf.56f8ed8a60455d6ff34ec81e762789a1.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0018_jpg.rf.56f8ed8a60455d6ff34ec81e762789a1.jpg,0.005217068,0,/Volumes/L/L_PHAS0077/assets/output_images_mask/0018_jpg.rf.56f8ed8a60455d6ff34ec81e762789a1.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0018_jpg.rf.56f8ed8a60455d6ff34ec81e762789a1.jpg,0,Cluster 0,0.8548583984375,0.14111328125,0.529050736497545,0.33760313036416323
0018_jpg.rf.8c3bb866b63e37391a11795af1418656.jpg,-0.020525472,2,/Volumes/L/L_PHAS0077/assets/source_img/0018_jpg.rf.8c3bb866b63e37391a11795af1418656.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0018_jpg.rf.8c3bb866b63e37391a11795af1418656.jpg,-0.013193176,3,/Volumes/L/L_PHAS0077/assets/output_images_mask/0018_jpg.rf.8c3bb866b63e37391a11795af1418656.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0018_jpg.rf.8c3bb866b63e37391a11795af1418656.jpg,0,Cluster 0,0.86968994140625,0.141082763671875,0.5787643207855974,0.3375293010206907
0020_jpg.rf.4c6175050fb00bc02af74d5221801772.jpg,-0.065159746,2,/Volumes/L/L_PHAS0077/assets/source_img/0020_jpg.rf.4c6175050fb00bc02af74d5221801772.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0020_jpg.rf.4c6175050fb00bc02af74d5221801772.jpg,0.0036774925,0,/Volumes/L/L_PHAS0077/assets/output_images_mask/0020_jpg.rf.4c6175050fb00bc02af74d5221801772.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0020_jpg.rf.4c6175050fb00bc02af74d5221801772.jpg,0,Cluster 0,0.8570556640625,0.09084320068359375,0.5364157119476268,0.21598774432898354
0020_jpg.rf.7c945126fa01aee26f459ffcb9ba64c4.jpg,-0.06517285,2,/Volumes/L/L_PHAS0077/assets/source_img/0020_jpg.rf.7c945126fa01aee26f459ffcb9ba64c4.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0020_jpg.rf.7c945126fa01aee26f459ffcb9ba64c4.jpg,-0.009745531,0,/Volumes/L/L_PHAS0077/assets/output_images_mask/0020_jpg.rf.7c945126fa01aee26f459ffcb9ba64c4.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0020_jpg.rf.7c945126fa01aee26f459ffcb9ba64c4.jpg,0,Cluster 0,0.8680419921875,0.09085845947265625,0.573240589198036,0.21602465900071985
0020_jpg.rf.8c09829d4895d807b09539c47e4bec82.jpg,-0.06517285,2,/Volumes/L/L_PHAS0077/assets/source_img/0020_jpg.rf.8c09829d4895d807b09539c47e4bec82.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0020_jpg.rf.8c09829d4895d807b09539c47e4bec82.jpg,0.011382227,0,/Volumes/L/L_PHAS0077/assets/output_images_mask/0020_jpg.rf.8c09829d4895d807b09539c47e4bec82.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0020_jpg.rf.8c09829d4895d807b09539c47e4bec82.jpg,0,Cluster 0,0.859375,0.09085845947265625,0.544189852700491,0.21602465900071985
0021_jpg.rf.0d2cd31b4786f6121d2241aa8c595bf9.jpg,0.07518818,4,/Volumes/L/L_PHAS0077/assets/source_img/0021_jpg.rf.0d2cd31b4786f6121d2241aa8c595bf9.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0021_jpg.rf.0d2cd31b4786f6121d2241aa8c595bf9.jpg,0.06331431,4,/Volumes/L/L_PHAS0077/assets/output_images_mask/0021_jpg.rf.0d2cd31b4786f6121d2241aa8c595bf9.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0021_jpg.rf.0d2cd31b4786f6121d2241aa8c595bf9.jpg,1,Cluster 1,0.787353515625,0.12738037109375,0.3027823240589198,0.3043799258015098
0023_jpg.rf.4ce88142dafbb4c347cb774042492a18.jpg,0.080734216,4,/Volumes/L/L_PHAS0077/assets/source_img/0023_jpg.rf.4ce88142dafbb4c347cb774042492a18.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0023_jpg.rf.4ce88142dafbb4c347cb774042492a18.jpg,0.025805136,4,/Volumes/L/L_PHAS0077/assets/output_images_mask/0023_jpg.rf.4ce88142dafbb4c347cb774042492a18.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0023_jpg.rf.4ce88142dafbb4c347cb774042492a18.jpg,1,Cluster 1,0.83184814453125,0.15366363525390625,0.4519230769230769,0.3679654478672548
0023_jpg.rf.8c727731255a3e73f3bca4115a1889c1.jpg,0.0807221,4,/Volumes/L/L_PHAS0077/assets/source_img/0023_jpg.rf.8c727731255a3e73f3bca4115a1889c1.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0023_jpg.rf.8c727731255a3e73f3bca4115a1889c1.jpg,0.0064526754,0,/Volumes/L/L_PHAS0077/assets/output_images_mask/0023_jpg.rf.8c727731255a3e73f3bca4115a1889c1.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0023_jpg.rf.8c727731255a3e73f3bca4115a1889c1.jpg,1,Cluster 1,0.83819580078125,0.1536865234375,0.47319967266775775,0.36802081987485924
0024_jpg.rf.2f510cfa6ddbba4d18f7c0241af02748.jpg,0.021555783,4,/Volumes/L/L_PHAS0077/assets/source_img/0024_jpg.rf.2f510cfa6ddbba4d18f7c0241af02748.jpg,/Volumes/L/L_PHAS0077/assets/source_img/0024_jpg.rf.2f510cfa6ddbba4d18f7c0241af02748.jpg,0.029871631,4,/Volumes/L/L_PHAS0077/assets/output_images_mask/0024_jpg.rf.2f510cfa6ddbba4d18f7c0241af02748.jpg,/Volumes/L/L_PHAS0077/assets/output_images_mask/0024_jpg.rf.2f510cfa6ddbba4d18f7c0241af02748.jpg,0,Cluster 0,0.82025146484375,0.11653900146484375,0.41305237315875615,0.27815205153288175
